;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;name;age
560;174-75-0888;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;21,58;9;9,711;203,931;3/14/2019;12:32;Dinheiro;194,22;4,761,904,762;9,711;7,3;Gabrielly Garcia;61
561;866-99-7614;C;Naypyitaw;Normal;Masculino;Food and beverages;89,2;10;44,6;936,6;2/11/2019;15:42;Cartão de Crédito;892,0;4,761,904,762;44,6;4,4;Liam da Mata;35
562;134-54-4720;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;42,42;8;16,968;356,328;1/30/2019;13:58;pix;339,36;4,761,904,762;16,968;5,7;Pedro da Rocha;24
563;760-90-2357;A;Yangon;Member;Masculino;Acessórios eletrônicos;74,51;6;22,353;469,413;3/20/2019;15:08;pix;447,06;4,761,904,762;22,353;5,0;Maysa Moura;28
564;514-37-2845;B;Mandalay;Normal;Masculino;Fashion accessories;99,25;2;9,925;208,425;3/20/2019;13:02;Dinheiro;198,5;4,761,904,762;9,925;9,0;Nathan Correia;39
565;698-98-5964;A;Yangon;Normal;Feminino;Food and beverages;81,21;10;40,605;852,705;1/17/2019;13:01;Cartão de Crédito;812,1;4,761,904,762;40,605;6,3;Daniela Santos;70
566;718-57-9773;C;Naypyitaw;Normal;Feminino;Sports and travel;49,33;10;24,665;517,965;2/3/2019;16:40;Cartão de Crédito;493,3;4,761,904,762;24,665;9,4;Bruna Novaes;60
567;651-88-7328;A;Yangon;Normal;Feminino;Fashion accessories;65,74;9;29,583;621,243;1/1/2019;13:55;Dinheiro;591,66;4,761,904,762;29,583;7,7;Sophie Camargo;53
568;241-11-2261;B;Mandalay;Normal;Feminino;Fashion accessories;79,86;7;27,951;586,971;1/10/2019;10:33;Cartão de Crédito;559,02;4,761,904,762;27,951;5,5;Ayla Peixoto;20
569;408-26-9866;C;Naypyitaw;Normal;Feminino;Sports and travel;73,98;7;25,893;543,753;3/2/2019;16:42;pix;517,86;4,761,904,762;25,893;4,1;Luana da Mata;41
570;834-83-1826;B;Mandalay;Member;Feminino;Casa e estilo de vida;82,04;5;20,51;430,71;2/25/2019;17:16;Cartão de Crédito;410,2;4,761,904,762;20,51;7,6;Juan Ramos;49
571;343-61-3544;B;Mandalay;Member;Masculino;Sports and travel;26,67;10;13,335;280,035;1/29/2019;11:48;Dinheiro;266,7;4,761,904,762;13,335;8,6;Guilherme da Cruz;37
572;239-48-4278;A;Yangon;Member;Masculino;Food and beverages;10,13;7;35,455;744,555;3/10/2019;19:35;pix;70,91;4,761,904,762;35,455;8,3;Vitor Cavalcanti;65
573;355-34-6244;B;Mandalay;Normal;Masculino;Food and beverages;72,39;2;7,239;152,019;1/13/2019;19:55;Cartão de Crédito;144,78;4,761,904,762;7,239;8,1;Nicolas Nogueira;67
574;550-84-8664;A;Yangon;Normal;Masculino;Sports and travel;85,91;5;214,775;4,510,275;3/22/2019;14:33;Cartão de Crédito;429,55;4,761,904,762;214,775;8,6;João Lucas da Mata;20
575;339-96-8318;B;Mandalay;Member;Masculino;Fashion accessories;81,31;7;284,585;5,976,285;3/1/2019;19:49;pix;569,17;4,761,904,762;284,585;6,3;Ana Julia Vargas;26
576;458-61-0011;B;Mandalay;Normal;Masculino;Food and beverages;60,3;4;12,06;253,26;2/20/2019;18:43;Dinheiro;241,2;4,761,904,762;12,06;5,8;João Felipe Fonseca;55
577;592-34-6155;C;Naypyitaw;Normal;Masculino;Food and beverages;31,77;4;6,354;133,434;1/14/2019;14:43;pix;127,08;4,761,904,762;6,354;6,2;Cecilia Machado;64
578;797-88-0493;A;Yangon;Normal;Feminino;Saúde e beleza;64,27;4;12,854;269,934;3/26/2019;13:54;Dinheiro;257,08;4,761,904,762;12,854;7,7;Aylla Monteiro;46
579;207-73-1363;B;Mandalay;Normal;Masculino;Saúde e beleza;69,51;2;6,951;145,971;3/1/2019;12:15;pix;139,02;4,761,904,762;6,951;8,1;Pietra Cirino;34
580;390-31-6381;C;Naypyitaw;Normal;Masculino;Food and beverages;27,22;3;4,083;85,743;1/7/2019;12:37;Dinheiro;81,66;4,761,904,762;4,083;7,3;Liz Novais;37
581;443-82-0585;A;Yangon;Member;Feminino;Saúde e beleza;77,68;4;15,536;326,256;2/1/2019;19:54;Dinheiro;310,72;4,761,904,762;15,536;8,4;Ana Cecília Borges;31
582;339-18-7061;C;Naypyitaw;Member;Feminino;Fashion accessories;92,98;2;9,298;195,258;2/13/2019;15:06;Cartão de Crédito;185,96;4,761,904,762;9,298;8,0;Dra. Bianca Jesus;30
583;359-90-3665;B;Mandalay;Member;Feminino;Fashion accessories;18,08;4;3,616;75,936;1/14/2019;18:03;Cartão de Crédito;72,32;4,761,904,762;3,616;9,5;Daniela Santos;70
584;375-72-3056;B;Mandalay;Normal;Masculino;Sports and travel;63,06;3;9,459;198,639;1/19/2019;15:58;pix;189,18;4,761,904,762;9,459;7,0;Luana da Mata;41
585;127-47-6963;A;Yangon;Normal;Masculino;Saúde e beleza;51,71;4;10,342;217,182;3/9/2019;13:53;Cartão de Crédito;206,84;4,761,904,762;10,342;9,8;Rhavi Machado;21
586;278-86-2735;A;Yangon;Normal;Feminino;Food and beverages;52,34;3;7,851;164,871;3/27/2019;14:03;Dinheiro;157,02;4,761,904,762;7,851;9,2;Sabrina Pimenta;53
587;695-28-6250;A;Yangon;Normal;Feminino;Sports and travel;43,06;5;10,765;226,065;2/4/2019;16:38;pix;215,3;4,761,904,762;10,765;7,7;Agatha Nascimento;19
588;379-17-6588;C;Naypyitaw;Normal;Masculino;Fashion accessories;59,61;10;29,805;625,905;3/14/2019;11:07;Dinheiro;596,1;4,761,904,762;29,805;5,3;Nicolas Guerra;59
589;227-50-3718;A;Yangon;Normal;Masculino;Saúde e beleza;14,62;5;3,655;76,755;3/4/2019;12:23;Dinheiro;73,1;4,761,904,762;3,655;4,4;Maria Fernanda Pimenta;46
590;302-15-2162;C;Naypyitaw;Member;Masculino;Saúde e beleza;46,53;6;13,959;293,139;3/3/2019;10:54;Cartão de Crédito;279,18;4,761,904,762;13,959;4,3;Fernando Vieira;47
591;788-07-8452;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;24,24;7;8,484;178,164;1/27/2019;17:38;pix;169,68;4,761,904,762;8,484;9,4;Vicente Borges;31
592;560-49-6611;A;Yangon;Member;Feminino;Sports and travel;45,58;1;2,279;47,859;2/7/2019;14:13;Dinheiro;45,58;4,761,904,762;2,279;9,8;Mirella Mendonça;22
593;880-35-0356;A;Yangon;Member;Feminino;Sports and travel;75,2;3;11,28;236,88;2/5/2019;11:51;pix;225,6;4,761,904,762;11,28;4,8;Valentim Freitas;40
594;585-11-6748;B;Mandalay;Member;Masculino;Sports and travel;96,8;3;14,52;304,92;3/15/2019;13:05;Dinheiro;290,4;4,761,904,762;14,52;5,3;Sra. Isadora Viana;33
595;470-31-3286;B;Mandalay;Normal;Masculino;Saúde e beleza;14,82;3;2,223;46,683;3/1/2019;11:30;Cartão de Crédito;44,46;4,761,904,762;2,223;8,7;Rhavi Machado;21
596;152-68-2907;A;Yangon;Normal;Masculino;Food and beverages;52,2;3;7,83;164,43;2/15/2019;13:30;Cartão de Crédito;156,6;4,761,904,762;7,83;9,5;Brayan Borges;40
597;123-35-4896;C;Naypyitaw;Normal;Feminino;Sports and travel;46,66;9;20,997;440,937;2/17/2019;19:11;pix;419,94;4,761,904,762;20,997;5,3;Ester Garcia;32
598;258-69-7810;C;Naypyitaw;Normal;Feminino;Fashion accessories;36,85;5;92,125;1,934,625;1/26/2019;18:53;Dinheiro;184,25;4,761,904,762;92,125;9,2;Dom da Mata;28
599;334-64-2006;A;Yangon;Member;Feminino;Casa e estilo de vida;70,32;2;7,032;147,672;3/24/2019;14:22;pix;140,64;4,761,904,762;7,032;9,6;Davi Miguel Vasconcelos;55
600;219-61-4139;C;Naypyitaw;Normal;Masculino;Acessórios eletrônicos;83,08;1;4,154;87,234;1/23/2019;17:16;pix;83,08;4,761,904,762;4,154;6,4;Sarah Sampaio;41
601;881-41-7302;C;Naypyitaw;Normal;Feminino;Fashion accessories;64,99;1;32,495;682,395;1/26/2019;10:06;Cartão de Crédito;64,99;4,761,904,762;32,495;4,5;Bruna Monteiro;24
602;373-09-4567;C;Naypyitaw;Normal;Masculino;Food and beverages;77,56;10;38,78;814,38;3/14/2019;20:35;pix;775,6;4,761,904,762;38,78;6,9;Fernando Vieira;47
603;642-30-6693;B;Mandalay;Normal;Feminino;Sports and travel;54,51;6;16,353;343,413;3/17/2019;13:54;pix;327,06;4,761,904,762;16,353;7,8;Eloá Porto;29
604;484-22-8230;C;Naypyitaw;Member;Feminino;Fashion accessories;51,89;7;181,615;3,813,915;1/8/2019;20:08;Dinheiro;363,23;4,761,904,762;181,615;4,5;Antony Pinto;18
605;830-58-2383;B;Mandalay;Normal;Masculino;Casa e estilo de vida;31,75;4;6,35;133,35;2/8/2019;15:26;Dinheiro;127,0;4,761,904,762;6,35;8,6;Marcela Cavalcante;66
606;559-98-9873;A;Yangon;Member;Feminino;Fashion accessories;53,65;7;187,775;3,943,275;2/10/2019;12:56;pix;375,55;4,761,904,762;187,775;5,2;Brayan Barros;39
607;544-32-5024;C;Naypyitaw;Member;Feminino;Food and beverages;49,79;4;9,958;209,118;3/28/2019;19:16;Cartão de Crédito;199,16;4,761,904,762;9,958;6,4;Maya Rocha;34
608;318-12-0304;A;Yangon;Normal;Masculino;Fashion accessories;30,61;1;15,305;321,405;1/23/2019;12:20;pix;30,61;4,761,904,762;15,305;5,2;Ayla Peixoto;20
609;349-97-8902;B;Mandalay;Member;Masculino;Food and beverages;57,89;2;5,789;121,569;1/17/2019;10:37;pix;115,78;4,761,904,762;5,789;8,9;Olívia Jesus;19
610;421-95-9805;A;Yangon;Normal;Feminino;Acessórios eletrônicos;28,96;1;1,448;30,408;2/7/2019;10:18;Cartão de Crédito;28,96;4,761,904,762;1,448;6,2;Maria Luísa Porto;32
611;277-35-5865;C;Naypyitaw;Member;Feminino;Food and beverages;98,97;9;445,365;9,352,665;3/9/2019;11:23;Dinheiro;890,73;4,761,904,762;445,365;6,7;Ana Julia Vargas;26
612;789-23-8625;B;Mandalay;Member;Masculino;Fashion accessories;93,22;3;13,983;293,643;1/24/2019;11:45;Dinheiro;279,66;4,761,904,762;13,983;7,2;Luiz Henrique Aparecida;42
613;284-54-4231;C;Naypyitaw;Member;Masculino;Sports and travel;80,93;1;40,465;849,765;1/19/2019;16:08;Cartão de Crédito;80,93;4,761,904,762;40,465;9,0;Aylla Monteiro;46
614;443-59-0061;A;Yangon;Member;Masculino;Food and beverages;67,45;10;33,725;708,225;2/3/2019;11:25;pix;674,5;4,761,904,762;33,725;4,2;Lunna Guerra;31
615;509-29-3912;A;Yangon;Member;Feminino;Sports and travel;38,72;9;17,424;365,904;3/20/2019;12:24;pix;348,48;4,761,904,762;17,424;4,2;Isabella Montenegro;19
616;327-40-9673;B;Mandalay;Member;Masculino;Sports and travel;72,6;6;21,78;457,38;1/13/2019;19:51;Dinheiro;435,6;4,761,904,762;21,78;6,9;Ana Vitória Lopes;46
617;840-19-2096;C;Naypyitaw;Member;Masculino;Acessórios eletrônicos;87,91;5;219,775;4,615,275;3/14/2019;18:10;pix;439,55;4,761,904,762;219,775;4,4;Heloisa Silveira;56
618;828-46-6863;A;Yangon;Member;Masculino;Food and beverages;98,53;6;29,559;620,739;1/23/2019;11:22;Cartão de Crédito;591,18;4,761,904,762;29,559;4,0;Lara Souza;61
619;641-96-3695;C;Naypyitaw;Member;Feminino;Fashion accessories;43,46;6;13,038;273,798;2/7/2019;17:55;pix;260,76;4,761,904,762;13,038;8,5;Sra. Isadora Viana;33
620;420-97-3340;A;Yangon;Normal;Feminino;Food and beverages;71,68;3;10,752;225,792;3/28/2019;15:30;Cartão de Crédito;215,04;4,761,904,762;10,752;9,2;Nina Campos;64
621;436-54-4512;A;Yangon;Member;Feminino;Food and beverages;91,61;1;45,805;961,905;3/20/2019;19:44;Dinheiro;91,61;4,761,904,762;45,805;9,8;Benício Novais;22
622;670-79-6321;B;Mandalay;Member;Feminino;Casa e estilo de vida;94,59;7;331,065;6,952,365;1/17/2019;15:27;Cartão de Crédito;662,13;4,761,904,762;331,065;4,9;Eduarda Souza;37
623;852-62-7105;B;Mandalay;Normal;Feminino;Fashion accessories;83,25;10;41,625;874,125;1/12/2019;11:25;Cartão de Crédito;832,5;4,761,904,762;41,625;4,4;Eduarda Souza;37
624;598-06-7312;B;Mandalay;Member;Masculino;Fashion accessories;91,35;1;45,675;959,175;2/16/2019;15:42;Dinheiro;91,35;4,761,904,762;45,675;6,8;Felipe Nunes;56
625;135-13-8269;B;Mandalay;Member;Feminino;Food and beverages;78,88;2;7,888;165,648;1/26/2019;16:04;Dinheiro;157,76;4,761,904,762;7,888;9,1;Vitor Cavalcanti;65
626;816-57-2053;A;Yangon;Normal;Masculino;Sports and travel;60,87;2;6,087;127,827;3/9/2019;12:37;pix;121,74;4,761,904,762;6,087;8,7;Isabella Montenegro;19
627;628-90-8624;B;Mandalay;Member;Masculino;Saúde e beleza;82,58;10;41,29;867,09;3/14/2019;14:41;Dinheiro;825,8;4,761,904,762;41,29;5,0;Nina Sampaio;26
628;856-66-2701;A;Yangon;Member;Masculino;Casa e estilo de vida;53,3;3;7,995;167,895;1/25/2019;14:19;pix;159,9;4,761,904,762;7,995;7,5;Zoe Nascimento;57
629;308-39-1707;A;Yangon;Normal;Feminino;Fashion accessories;12,09;1;0,6045;126,945;1/26/2019;18:19;Cartão de Crédito;12,09;4,761,904,762;0,6045;8,2;Ester Pires;57
630;149-61-1929;A;Yangon;Normal;Masculino;Sports and travel;64,19;10;32,095;673,995;1/19/2019;14:08;Cartão de Crédito;641,9;4,761,904,762;32,095;6,7;Apollo Nascimento;67
631;655-07-2265;A;Yangon;Normal;Masculino;Acessórios eletrônicos;78,31;3;117,465;2,466,765;3/5/2019;16:38;pix;234,93;4,761,904,762;117,465;5,4;Cecilia Machado;64
632;589-02-8023;A;Yangon;Member;Masculino;Food and beverages;83,77;2;8,377;175,917;1/15/2019;10:54;Cartão de Crédito;167,54;4,761,904,762;8,377;7,0;Maria Julia Fernandes;61
633;420-04-7590;B;Mandalay;Normal;Masculino;Casa e estilo de vida;99,7;3;14,955;314,055;3/18/2019;11:29;pix;299,1;4,761,904,762;14,955;4,7;Brayan Borges;40
634;182-88-2763;B;Mandalay;Member;Masculino;Food and beverages;79,91;3;119,865;2,517,165;3/20/2019;19:28;Cartão de Crédito;239,73;4,761,904,762;119,865;5,0;Maria Alice Pastor;35
635;188-55-0967;B;Mandalay;Member;Masculino;Saúde e beleza;66,47;10;33,235;697,935;1/15/2019;15:01;Cartão de Crédito;664,7;4,761,904,762;33,235;5,0;Melina Fonseca;35
636;610-46-4100;A;Yangon;Normal;Masculino;Saúde e beleza;28,95;7;101,325;2,127,825;3/3/2019;20:31;Cartão de Crédito;202,65;4,761,904,762;101,325;6,0;Sr. Antony Melo;25
637;318-81-2368;C;Naypyitaw;Normal;Feminino;Acessórios eletrônicos;46,2;1;2,31;48,51;3/19/2019;12:16;Dinheiro;46,2;4,761,904,762;2,31;6,3;Maria Eduarda Viana;24
638;364-33-8584;B;Mandalay;Member;Feminino;Food and beverages;17,63;5;44,075;925,575;3/8/2019;15:27;Dinheiro;88,15;4,761,904,762;44,075;8,5;Esther Silveira;57
639;665-63-9737;B;Mandalay;Normal;Masculino;Fashion accessories;52,42;3;7,863;165,123;2/27/2019;17:36;pix;157,26;4,761,904,762;7,863;7,5;Bento Rezende;33
640;695-09-5146;B;Mandalay;Member;Feminino;Food and beverages;98,79;3;148,185;3,111,885;2/23/2019;20:00;pix;296,37;4,761,904,762;148,185;6,4;Maria Isis Barros;60
641;155-45-3814;C;Naypyitaw;Member;Feminino;Acessórios eletrônicos;88,55;8;35,42;743,82;3/19/2019;15:29;pix;708,4;4,761,904,762;35,42;4,7;Cecília Novaes;70
642;794-32-2436;B;Mandalay;Member;Masculino;Acessórios eletrônicos;55,67;2;5,567;116,907;3/27/2019;15:08;pix;111,34;4,761,904,762;5,567;6,0;Brayan Borges;40
643;131-15-8856;C;Naypyitaw;Member;Feminino;Food and beverages;72,52;8;29,008;609,168;3/30/2019;19:26;Cartão de Crédito;580,16;4,761,904,762;29,008;4,0;Luigi Fogaça;61
644;273-84-2164;C;Naypyitaw;Member;Masculino;Acessórios eletrônicos;12,05;5;30,125;632,625;2/16/2019;15:53;pix;60,25;4,761,904,762;30,125;5,5;Heloisa Silveira;56
645;706-36-6154;A;Yangon;Member;Masculino;Casa e estilo de vida;19,36;9;8,712;182,952;1/18/2019;18:43;pix;174,24;4,761,904,762;8,712;8,7;Paulo Fogaça;54
646;778-89-7974;C;Naypyitaw;Normal;Masculino;Saúde e beleza;70,21;6;21,063;442,323;3/30/2019;14:58;Dinheiro;421,26;4,761,904,762;21,063;7,4;Gabrielly Garcia;61
647;574-31-8277;B;Mandalay;Member;Masculino;Fashion accessories;33,63;1;16,815;353,115;3/20/2019;19:55;Dinheiro;33,63;4,761,904,762;16,815;5,6;Gabrielly Garcia;61
648;859-71-0933;C;Naypyitaw;Member;Feminino;Sports and travel;15,49;2;1,549;32,529;1/16/2019;15:10;Dinheiro;30,98;4,761,904,762;1,549;6,3;Yago Castro;50
649;740-11-5257;C;Naypyitaw;Normal;Masculino;Acessórios eletrônicos;24,74;10;12,37;259,77;2/24/2019;16:44;Dinheiro;247,4;4,761,904,762;12,37;7,1;Maria Clara Oliveira;19
650;369-82-2676;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;75,66;5;18,915;397,215;1/15/2019;18:22;pix;378,3;4,761,904,762;18,915;7,8;Sr. Antony Melo;25
651;563-47-4072;B;Mandalay;Normal;Feminino;Saúde e beleza;55,81;6;16,743;351,603;1/22/2019;11:52;Dinheiro;334,86;4,761,904,762;16,743;9,9;Agatha Nascimento;19
652;742-04-5161;A;Yangon;Member;Masculino;Casa e estilo de vida;72,78;10;36,39;764,19;2/3/2019;17:24;Dinheiro;727,8;4,761,904,762;36,39;7,3;Pedro da Rocha;24
653;149-15-7606;B;Mandalay;Member;Masculino;Sports and travel;37,32;9;16,794;352,674;3/6/2019;15:31;pix;335,88;4,761,904,762;16,794;5,1;Dr. Davi Lucca Guerra;27
654;133-77-3154;B;Mandalay;Member;Masculino;Fashion accessories;60,18;4;12,036;252,756;2/16/2019;18:04;Cartão de Crédito;240,72;4,761,904,762;12,036;9,4;Gustavo Henrique Sales;37
655;169-52-4504;A;Yangon;Normal;Feminino;Acessórios eletrônicos;15,69;3;23,535;494,235;3/14/2019;14:13;Cartão de Crédito;47,07;4,761,904,762;23,535;5,8;Sr. Vinícius da Costa;29
656;250-81-7186;C;Naypyitaw;Normal;Feminino;Acessórios eletrônicos;99,69;1;49,845;1,046,745;2/27/2019;10:23;Cartão de Crédito;99,69;4,761,904,762;49,845;8,0;Luiz Miguel da Paz;60
657;562-12-5430;A;Yangon;Member;Feminino;Fashion accessories;88,15;3;132,225;2,776,725;1/18/2019;10:11;pix;264,45;4,761,904,762;132,225;7,9;Srta. Clara Rodrigues;65
658;816-72-8853;A;Yangon;Member;Feminino;Sports and travel;27,93;5;69,825;1,466,325;1/29/2019;15:48;Dinheiro;139,65;4,761,904,762;69,825;5,9;Valentim Freitas;40
659;491-38-3499;A;Yangon;Member;Masculino;Fashion accessories;55,45;1;27,725;582,225;2/26/2019;17:46;Cartão de Crédito;55,45;4,761,904,762;27,725;4,9;Sr. Enzo Andrade;22
660;322-02-2271;B;Mandalay;Normal;Feminino;Sports and travel;42,97;3;64,455;1,353,555;2/3/2019;11:46;Dinheiro;128,91;4,761,904,762;64,455;9,3;Heloisa Almeida;68
661;842-29-4695;C;Naypyitaw;Member;Masculino;Sports and travel;17,14;7;5,999;125,979;1/16/2019;12:07;Cartão de Crédito;119,98;4,761,904,762;5,999;7,9;Fernando Vieira;47
662;725-67-2480;B;Mandalay;Member;Feminino;Fashion accessories;58,75;6;17,625;370,125;3/24/2019;18:14;Cartão de Crédito;352,5;4,761,904,762;17,625;5,9;Dra. Aylla Monteiro;46
663;641-51-2661;C;Naypyitaw;Member;Feminino;Food and beverages;87,1;10;43,55;914,55;2/12/2019;14:45;Cartão de Crédito;871,0;4,761,904,762;43,55;9,9;Enrico Santos;51
664;714-02-3114;C;Naypyitaw;Normal;Feminino;Sports and travel;98,8;2;9,88;207,48;2/21/2019;11:39;Dinheiro;197,6;4,761,904,762;9,88;7,7;Luiz Miguel da Paz;60
665;518-17-2983;A;Yangon;Normal;Feminino;Fashion accessories;48,63;4;9,726;204,246;2/4/2019;15:44;pix;194,52;4,761,904,762;9,726;7,6;Enrico Santos;51
666;779-42-2410;B;Mandalay;Member;Masculino;Food and beverages;57,74;3;8,661;181,881;2/20/2019;13:06;pix;173,22;4,761,904,762;8,661;7,7;Francisco Camargo;31
667;190-14-3147;B;Mandalay;Normal;Feminino;Saúde e beleza;17,97;4;3,594;75,474;2/23/2019;20:43;pix;71,88;4,761,904,762;3,594;6,4;Henry Gabriel Melo;33
668;408-66-6712;C;Naypyitaw;Member;Feminino;Saúde e beleza;47,71;6;14,313;300,573;2/16/2019;14:19;pix;286,26;4,761,904,762;14,313;4,4;Bianca da Luz;49
669;679-22-6530;B;Mandalay;Normal;Feminino;Sports and travel;40,62;2;4,062;85,302;1/17/2019;10:01;Cartão de Crédito;81,24;4,761,904,762;4,062;4,1;Emanuella Leão;70
670;588-47-8641;A;Yangon;Member;Masculino;Fashion accessories;56,04;10;28,02;588,42;1/14/2019;19:30;pix;560,4;4,761,904,762;28,02;4,4;Aurora Casa Grande;51
671;642-61-4706;B;Mandalay;Member;Masculino;Food and beverages;93,4;2;9,34;196,14;3/30/2019;16:34;Dinheiro;186,8;4,761,904,762;9,34;5,5;Maya da Paz;59
672;576-31-4774;B;Mandalay;Normal;Feminino;Saúde e beleza;73,41;3;110,115;2,312,415;3/2/2019;13:10;pix;220,23;4,761,904,762;110,115;4,0;Henry Dias;70
673;556-41-6224;C;Naypyitaw;Normal;Masculino;Saúde e beleza;33,64;8;13,456;282,576;2/15/2019;17:10;Cartão de Crédito;269,12;4,761,904,762;13,456;9,3;Ester Garcia;32
674;811-03-8790;A;Yangon;Normal;Feminino;Acessórios eletrônicos;45,48;10;22,74;477,54;3/1/2019;10:22;Cartão de Crédito;454,8;4,761,904,762;22,74;4,8;Srta. Ana Cecília Lopes;63
675;242-11-3142;B;Mandalay;Member;Masculino;Fashion accessories;83,77;2;8,377;175,917;2/24/2019;19:57;Dinheiro;167,54;4,761,904,762;8,377;4,6;Srta. Maysa Leão;58
676;752-23-3760;B;Mandalay;Member;Feminino;Sports and travel;64,08;7;22,428;470,988;2/19/2019;19:29;Cartão de Crédito;448,56;4,761,904,762;22,428;7,3;Emanuel Dias;59
677;274-05-5470;A;Yangon;Member;Feminino;Food and beverages;73,47;4;14,694;308,574;2/23/2019;18:30;Dinheiro;293,88;4,761,904,762;14,694;6,0;Srta. Alice Nascimento;33
678;648-94-3045;C;Naypyitaw;Normal;Masculino;Saúde e beleza;58,95;10;29,475;618,975;2/7/2019;14:27;pix;589,5;4,761,904,762;29,475;8,1;Letícia Oliveira;32
679;130-67-4723;A;Yangon;Member;Masculino;Food and beverages;48,5;6;14,55;305,55;1/11/2019;13:57;pix;291,0;4,761,904,762;14,55;9,4;Luigi Fogaça;61
680;528-87-5606;B;Mandalay;Member;Feminino;Acessórios eletrônicos;39,48;1;1,974;41,454;2/12/2019;19:43;Dinheiro;39,48;4,761,904,762;1,974;6,5;Yago Azevedo;63
681;320-85-2052;B;Mandalay;Normal;Feminino;Sports and travel;34,81;1;17,405;365,505;1/14/2019;10:11;Cartão de Crédito;34,81;4,761,904,762;17,405;7,0;Sr. Felipe Silva;34
682;370-96-0655;C;Naypyitaw;Normal;Feminino;Fashion accessories;49,32;6;14,796;310,716;1/9/2019;13:46;pix;295,92;4,761,904,762;14,796;7,1;Heloisa Silveira;56
683;105-10-6182;A;Yangon;Member;Masculino;Fashion accessories;21,48;2;2,148;45,108;2/27/2019;12:22;pix;42,96;4,761,904,762;2,148;6,6;Nina Araújo;39
684;510-79-0415;B;Mandalay;Member;Feminino;Sports and travel;23,08;6;6,924;145,404;1/24/2019;19:20;pix;138,48;4,761,904,762;6,924;4,9;Enrico Santos;51
685;241-96-5076;B;Mandalay;Member;Feminino;Casa e estilo de vida;49,1;2;4,91;103,11;1/8/2019;12:58;Cartão de Crédito;98,2;4,761,904,762;4,91;6,4;Valentim Freitas;40
686;767-97-4650;B;Mandalay;Member;Feminino;Sports and travel;64,83;2;6,483;136,143;1/8/2019;11:59;Cartão de Crédito;129,66;4,761,904,762;6,483;8,0;Emanuel Rios;58
687;648-83-1321;A;Yangon;Member;Masculino;Casa e estilo de vida;63,56;10;31,78;667,38;1/16/2019;17:59;Dinheiro;635,6;4,761,904,762;31,78;4,3;Rafael Vieira;44
688;173-57-2300;C;Naypyitaw;Member;Masculino;Sports and travel;72,88;2;7,288;153,048;3/13/2019;12:51;Dinheiro;145,76;4,761,904,762;7,288;6,1;Nina Teixeira;47
689;305-03-2383;A;Yangon;Normal;Feminino;Food and beverages;67,1;3;10,065;211,365;2/15/2019;10:36;Dinheiro;201,3;4,761,904,762;10,065;7,5;Maya Abreu;44
690;394-55-6384;C;Naypyitaw;Member;Feminino;Sports and travel;70,19;9;315,855;6,632,955;1/25/2019;13:38;Dinheiro;631,71;4,761,904,762;315,855;6,7;Sofia da Conceição;21
691;266-20-6657;C;Naypyitaw;Member;Masculino;Food and beverages;55,04;7;19,264;404,544;3/12/2019;19:39;pix;385,28;4,761,904,762;19,264;5,2;Isabella Pacheco;62
692;689-05-1884;A;Yangon;Member;Masculino;Saúde e beleza;48,63;10;24,315;510,615;3/4/2019;12:44;Dinheiro;486,3;4,761,904,762;24,315;8,8;Dra. Helena Cavalcanti;58
693;196-01-2849;C;Naypyitaw;Member;Feminino;Fashion accessories;73,38;7;25,683;539,343;2/10/2019;13:56;Dinheiro;513,66;4,761,904,762;25,683;9,5;Luigi Fogaça;61
694;372-62-5264;C;Naypyitaw;Normal;Feminino;Food and beverages;52,6;9;23,67;497,07;1/16/2019;14:42;Dinheiro;473,4;4,761,904,762;23,67;7,6;Sr. Dom Pinto;65
695;800-09-8606;A;Yangon;Member;Feminino;Casa e estilo de vida;87,37;5;218,425;4,586,925;1/29/2019;19:45;Dinheiro;436,85;4,761,904,762;218,425;6,6;Sr. Davi Miguel Vasconcelos;55
696;182-52-7000;A;Yangon;Member;Feminino;Sports and travel;27,04;4;5,408;113,568;1/1/2019;20:26;pix;108,16;4,761,904,762;5,408;6,9;Isabella Pacheco;62
697;826-58-8051;B;Mandalay;Normal;Masculino;Casa e estilo de vida;62,19;4;12,438;261,198;1/6/2019;19:46;pix;248,76;4,761,904,762;12,438;4,3;Luiz Henrique Vargas;20
698;868-06-0466;A;Yangon;Member;Masculino;Acessórios eletrônicos;69,58;9;31,311;657,531;2/19/2019;19:38;Cartão de Crédito;626,22;4,761,904,762;31,311;7,8;Amanda Melo;42
699;751-41-9720;C;Naypyitaw;Normal;Masculino;Casa e estilo de vida;97,5;10;48,75;1023,75;1/12/2019;16:18;pix;975,0;4,761,904,762;48,75;8,0;Zoe Nunes;68
700;626-43-7888;C;Naypyitaw;Normal;Feminino;Fashion accessories;60,41;8;24,164;507,444;2/7/2019;12:23;pix;483,28;4,761,904,762;24,164;9,6;Ísis Gonçalves;64
